,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
1998,1998,1998,1998,1998,mid,4.0,둔산동 바르다김선생,0,2.0,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,042-489-1365,[1],4.35,"['1,355']","[{""\""\u00ec\u009d\u008c\u00ec\u008b\u009d\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""617""}, {""\""\u00ed\u0098\u00bc\u00eb\u00b0\u00a5\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""271""}, {""\""\u00ec\u009e\u00ac\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""239""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""159""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""129""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""96""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""95""}, {""\""\u00ec\u0096\u0091\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""41""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""25""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""11""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u0082\u00a0 \u00ea\u00b0\u0080\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00eb\u008b\u00a8\u00ec\u00b2\u00b4\u00eb\u00aa\u00a8\u00ec\u009e\u0084 \u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}]","['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">21:00에 영업 종료</time><span class=""place_blind"">21시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 21:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},"[<li class=""nc5wr""><span class=""pNnVF"">분위기</span><span class=""sJgQj"">고급진</span></li>, <li class=""nc5wr""><span class=""pNnVF"">인기토픽</span><span class=""sJgQj"">만두</span><span class=""sJgQj"">, 분식</span><span class=""sJgQj"">, 갈비만두</span><span class=""sJgQj"">, 덮밥</span><span class=""sJgQj"">, 김밥집</span></li>, <li class=""nc5wr""><span class=""pNnVF"">찾는목적</span><span class=""sJgQj"">신선한</span></li>]","{'키토 크림치즈 호두 김밥': '6,500원', '우리 숙성지 참치 김밥': '6,700원', '갈비만두': '5,500원', '든든 치킨 카레': '9,500원'}"
1999,1999,1999,1999,1999,mid,4.0,둔산동 마야,1,,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,,[1],,,,,,,
2000,2000,2000,2000,2000,mid,4.0,둔산동 찰진모찌전문점,0,1.0,36.351010470741,127.38726578391,35241.0,대전광역시 서구 둔산중로 50,,,[1],,,,,,,
2001,2001,2001,2001,2001,mid,4.0,둔산동 속편한내과,2,,36.353307204028,127.38709890734,35240.0,대전광역시 서구 둔산중로 74,,042-476-4600,[1],no_rating,,,"['<div class=""w9QyJ vI8SM DzD3b""><div class=""y6tNq""><div class=""A_cdD""><em>진료 종료</em><span class=""U7pYf""><time aria-hidden=""true"">08:30에 진료 시작</time><span class=""place_blind"">8시 30분에 진료 시작</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">08:30 - 17:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">08:30 - 17:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">08:30 - 17:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">08:30 - 17:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">08:30 - 17:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">08:30 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2002,2002,2002,2002,2002,mid,4.0,둔산동 김상중치과의원,2,,36.353307204028,127.38709890734,35240.0,대전광역시 서구 둔산중로 74,,,[1],,,,,,,
2003,2003,2003,2003,2003,mid,4.0,둔산동 마음편한약국,2,,36.353307204028,127.38709890734,35240.0,대전광역시 서구 둔산중로 74,,042-487-4602,[1],4.42,['373'],[],[],{},[],{}
2004,2004,2004,2004,2004,mid,4.0,둔산동 다이소,7,,36.356371697114,127.38916406247,35236.0,대전광역시 서구 문예로 107,,042-487-6017,[1],4.44,"['6,305']",[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">22:00에 영업 종료</time><span class=""place_blind"">22시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">10:00 - 22:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2005,2005,2005,2005,2005,mid,4.0,둔산동 바르미칼국수,0,1.0,36.356371697114,127.38916406247,35236.0,대전광역시 서구 문예로 107,,,[1],,,,,,,
2006,2006,2006,2006,2006,mid,4.0,둔산동 샤브웰,0,1.0,36.347025809565,127.38882791292,35260.0,대전광역시 서구 문정로 85,,,[1],,,,,,,
2007,2007,2007,2007,2007,mid,4.0,오류동 조이약국,2,,36.323232434476,127.41106282694,34909.0,대전광역시 중구 계룡로 876,,,[1],,,,,,,
2008,2008,2008,2008,2008,mid,4.0,관저2동 우체국,5,,36.299093965793,127.32874743238,35371.0,대전광역시 서구 관저로 63,,042-545-2272,[1],no_rating,,,[],{},[],{}
2009,2009,2009,2009,2009,mid,4.0,둔산동 코오롱스포츠,7,,36.347327761077,127.38797832464,35260.0,대전광역시 서구 문정로 77,,042-483-5450,[1],4.35,['15'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">20:00에 영업 종료</time><span class=""place_blind"">20시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">10:30 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">10:30 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">10:30 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">10:30 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">10:30 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">10:30 - 20:30</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4"">10:30 - 20:30</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2010,2010,2010,2010,2010,mid,4.0,탄방동 소중한빛안과,2,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,0507-1419-7588,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:30에 진료 종료</time><span class=""place_blind"">18시 30분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 18:30<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 20:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 15:00<br/>13:00 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span></div></div>', '<div class=""w9QyJ yN6TD""><div class=""y6tNq""><span class=""A_cdD""><div> - 평일 예약하시면 빠른진료 가능합니다.</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2011,2011,2011,2011,2011,mid,4.0,탄방동 라벨라여성의원,2,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,042-631-3582,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">18:30에 진료 종료</time><span class=""place_blind"">18시 30분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:30 - 18:30<br/>12:30 - 13:30 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2012,2012,2012,2012,2012,mid,4.0,탄방동 연합약국,2,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,,[1],,,,,,,
2013,2013,2013,2013,2013,mid,4.0,탄방동 박흥수신경정신과,2,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,,[1],,,,,,,
2014,2014,2014,2014,2014,mid,4.0,탄방동 상아플란트치과,2,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,,[1],,,,,,,
2015,2015,2015,2015,2015,mid,4.0,탄방동 블랙빈카페,1,,36.340924559193,127.3905753672,35264.0,대전광역시 서구 계룡로 605,,,[1],,,,,,,
2016,2016,2016,2016,2016,mid,4.0,탄방동  js힐링병원,2,,36.339046373707,127.39281601399,35264.0,대전광역시 서구 계룡로 633,,042-525-0111,[1],no_rating,,,"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>진료 중</em><span class=""U7pYf""><time aria-hidden=""true"">20:00에 진료 종료</time><span class=""place_blind"">20시 0분에 진료 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 20:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 19:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토</span><div class=""H3ua4"">09:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2017,2017,2017,2017,2017,mid,4.0,탄방동 서울항외과,2,,36.339046373707,127.39281601399,35264.0,대전광역시 서구 계룡로 633,,0507-1419-0002,[1],no_rating,,,"['<div class=""w9QyJ vI8SM DzD3b""><div class=""y6tNq""><div class=""A_cdD""><em>진료 종료</em><span class=""U7pYf""><time aria-hidden=""true"">09:00에 진료 시작</time><span class=""place_blind"">에 진료 시작</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">월</span><div class=""H3ua4"">09:00 - 17:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">화</span><div class=""H3ua4"">09:00 - 17:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">수</span><div class=""H3ua4"">09:00 - 13:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">목</span><div class=""H3ua4"">09:00 - 17:00</div></span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">금</span><div class=""H3ua4"">09:00 - 17:00<br/>12:30 - 14:00 휴게시간</div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">토(3/25)</span><div class=""H3ua4""><span>휴무</span></div></span></div></div>', '<div class=""w9QyJ undefined""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">일</span><div class=""H3ua4""><span>정기휴무 (매주 일요일)</span></div></span></div></div>', '<div class=""w9QyJ yN6TD""><div class=""y6tNq""><span class=""A_cdD""></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2018,2018,2018,2018,2018,mid,4.0,탄방동 승보약국,2,,36.339046373707,127.39281601399,35264.0,대전광역시 서구 계룡로 633,,042-523-7485,[1],4.1,['298'],[],"['<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">평일 09:00 - 21:00<!-- --> </span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">매일 09:00 - 21:00<!-- --> </span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">주말 09:00 - 21:00<!-- --> </span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">토요일 09:00 - 21:00<!-- --> </span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">일요일 09:00 - 21:00<!-- --> </span></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD"">공휴일 09:00 - 21:00<!-- --> </span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']",{},[],{}
2019,2019,2019,2019,2019,mid,4.0,탄방동 마음세상한의원,2,,36.339046373707,127.39281601399,35264.0,대전광역시 서구 계룡로 633,,,[1],,,,,,,
2020,2020,2020,2020,2020,mid,4.0,탄방동 뚜레주르,2,,36.339046373707,127.39281601399,35264.0,대전광역시 서구 계룡로 633,,042-483-0606,[1],4.45,['674'],[],"['<div class=""w9QyJ vI8SM""><div class=""y6tNq""><div class=""A_cdD""><em>영업 중</em><span class=""U7pYf""><time aria-hidden=""true"">23:00에 영업 종료</time><span class=""place_blind"">23시 0분에 영업 종료</span></span></div></div></div>', '<div class=""w9QyJ""><div class=""y6tNq""><span class=""A_cdD""><span class=""i8cJw"">매일</span><div class=""H3ua4"">07:00 - 23:00</div></span><span class=""_UCia""><svg aria-hidden=""true"" class=""DNzQ2"" viewbox=""0 0 12 7"" xmlns=""http://www.w3.org/2000/svg""><path d=""M11.47.52a.74.74 0 00-1.04 0l-4.4 4.45v.01L1.57.52A.74.74 0 10.53 1.57l5.12 5.08a.5.5 0 00.7 0l5.12-5.08a.74.74 0 000-1.05z""></path></svg><span class=""place_blind"">접기</span></span></div></div>']","{'잠만보님': '요즘 겹겹이 연유에 맛들림ㅋㅋ 존맛탱~ 저번에 _x000D_\n다른지점 뚜레쥬르에 갔는데 아..역시 탄방이 짱이_x000D_\n구낭 생각했다ㅋㅋ 진짜 탄방점꺼 아니면 ...', '사나블로그': '빵이 맛있어요. Sk할인받아서 기분좋아요._x000D_\n신선한빵 먹으니 기분좋아요', 'per ardua ad astra84': '아침 출근길에 오랜만에 들려서_x000D_\n좋아하는 소금빵 사들고 가서_x000D_\n아침대용으로 맛있게 먹었어요'}",[],"{'주토피아 주디의 달콤초코': '30,000원', '복이가득 앙크림단팥': '2,900원', 'BELT샌드위치': '6,500원', '그랑드카페 아이스아메리카노': '3,500원'}"
