,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.1,Unnamed: 0,Unnamed: 0.2,spotRate,spotAveragePoint,spotName,New_cat,New_sub_cat,spotLat,spotLng,zipcode,spotAddress,spotBuildingName,spotTel,sfiInfo,naver_rating_score,naver_rating_count,card_review_json,naver_open_hours,user_reviews,theme_keyword,menu
1397,1397,1397,1397,1397,1397,mid,4.0,방문권 내과,2,,36.319120093973,127.39917482397,34900.0,대전광역시 중구 계백로 1613,,042-526-9476,[1],no_rating,,,"{'월': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '화': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '수': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '목': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '금': ['09:00 - 18:30', '12:30 - 14:00 휴게시간'], '토': ['09:00 - 12:30'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
1398,1398,1398,1398,1398,1398,mid,4.0,돈암한의원 ,2,,36.319120093973,127.39917482397,34900.0,대전광역시 중구 계백로 1613,,042-364-1010,[1],no_rating,,,"{'월': ['09:00 - 18:30'], '화': ['09:00 - 18:30'], '수': ['09:00 - 18:30'], '목': ['09:00 - 18:30'], '금': ['09:00 - 18:30'], '토': ['09:00 - 13:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
1399,1399,1399,1399,1399,1399,mid,4.0,벽산프라자,7,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,,[1],4.5,['18'],[],,,,
1400,1400,1400,1400,1400,1400,mid,4.0,태경약국 ,2,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,042-531-6795,[1],4.41,['315'],[],"{'월': ['09:00 - 19:00'], '화': ['09:00 - 19:00'], '수': ['09:00 - 19:00'], '목': ['09:00 - 19:00'], '금': ['09:00 - 19:00'], '토': ['09:00 - 16:00'], '일': ['09:00 - 16:00']}",{},[],{}
1401,1401,1401,1401,1401,1401,mid,4.0,정성을 다하는베이커리 ,0,7.0,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,042-523-1579,[1],4.41,['607'],"[{""\""\u00eb\u00b9\u00b5\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""387""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""108""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""77""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""63""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""29""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""16""}, {""\""\u00ec\u009d\u008c\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""10""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u00a2\u008c\u00ec\u0084\u009d\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ec\u00a7\u0091\u00ec\u00a4\u0091\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ec\u0082\u00ac\u00ec\u00a7\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0082\u0098\u00ec\u0099\u0080\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}]",{'매일': ['06:30 - 24:00']},{},[],{}
1402,1402,1402,1402,1402,1402,mid,4.0,바리스타포유 ,1,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,,[1],,,,,,,
1403,1403,1403,1403,1403,1403,mid,4.0,이상운재활의학과 ,2,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,042-524-7500,[1],no_rating,,,,{},[],{}
1404,1404,1404,1404,1404,1404,mid,4.0,현대가정의원 ,2,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,042-534-1246,[1],no_rating,,,"{'월': ['09:00 - 19:00'], '화': ['09:00 - 19:00'], '수': ['09:00 - 19:00'], '목': ['09:00 - 19:00'], '금': ['09:00 - 19:00'], '토': ['09:00 - 16:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
1405,1405,1405,1405,1405,1405,mid,4.0,기태석치과의원 ,2,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,042-524-2875,[1],no_rating,,,"{'월': ['09:30 - 18:00', '12:30 - 14:00 휴게시간'], '화': ['09:30 - 18:00', '12:30 - 14:00 휴게시간'], '수': ['09:30 - 18:00', '12:30 - 14:00 휴게시간'], '목': ['09:30 - 18:00', '12:30 - 14:00 휴게시간'], '금': ['09:30 - 18:00', '12:30 - 14:00 휴게시간'], '토': ['09:30 - 13:00'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
1406,1406,1406,1406,1406,1406,mid,4.0,유니베라 대전스타대리점  ,7,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,0507-1482-5202,[1],4.41,['10'],[],[],{},[],{}
1407,1407,1407,1407,1407,1407,mid,4.0,하나투어 ,7,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,,[1],,,,,,,
1408,1408,1408,1408,1408,1408,mid,4.0,한진관광,7,,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,,[1],,,,,,,
1409,1409,1409,1409,1409,1409,mid,4.0,보석식당 ,0,1.0,36.319280249178,127.39979034333,34899.0,대전광역시 중구 계백로 1619,,,[1],,,,,,,
1410,1410,1410,1410,1410,1410,mid,4.0,금자쌀롱,0,9.0,36.373299765262,127.318414989,34086.0,대전광역시 유성구 노은로 154,,,[1],,,,,,,
1411,1411,1411,1411,1411,1411,mid,4.0,노랑통닭,0,8.0,36.373299765262,127.318414989,34086.0,대전광역시 유성구 노은로 154,,042-822-4833,[1],4.41,['237'],"[{""\""\u00ec\u009d\u008c\u00ec\u008b\u009d\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""108""}, {""\""\u00ec\u0096\u0091\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""44""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""43""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""36""}, {""\""\u00ec\u009e\u00ac\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""19""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""15""}, {""\""\u00eb\u008b\u00a8\u00ec\u00b2\u00b4\u00eb\u00aa\u00a8\u00ec\u009e\u0084 \u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""12""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""9""}, {""\""\u00ed\u0098\u00bc\u00eb\u00b0\u00a5\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u0082\u00a0 \u00ea\u00b0\u0080\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""1""}]",{'매일': ['15:00 - 24:00']},{},[],"{'뿌리노랑 치킨 (오리지널,순살)': '21,000원', '3종 세트 (오리지널,순살)': '21,000원', '엄청 큰 후라이드 치킨 (오리지널,순살)': '18,000원', '엄청 큰 후라이드 치킨 (오리지널,뼈)': '18,000원'}"
1412,1412,1412,1412,1412,1412,mid,4.0,송촌생고기,0,1.0,36.373299765262,127.318414989,34086.0,대전광역시 유성구 노은로 154,,,[1],,,,,,,
1413,1413,1413,1413,1413,1413,mid,4.0,올레,7,,36.372939299849,127.31841351993,34086.0,대전광역시 유성구 노은로 150,,02-2222-2255,[1],4.92,['10'],[],[],{},[],{}
1414,1414,1414,1414,1414,1414,mid,4.0,대전 샘머리공원 화장실,9,,36.35682899638,127.38486580857,,,,,[1],,,,,,,
1415,1415,1415,1415,1415,1415,mid,4.0,시골막국수 둔산점,0,1.0,36.353912951142,127.376901338,35229.0,대전광역시 서구 둔지로 48,,,[1],,,,,,,
1416,1416,1416,1416,1416,1416,mid,4.0,세븐일레븐 유성도안점,7,,36.346460307795,127.34149876968,34190.0,대전광역시 유성구 봉명서로 43-4,,042-826-0733,[1],4.5,['138'],"[{""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""37""}, {""\""\u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""34""}, {""\""\u00ed\u0096\u0089\u00ec\u0082\u00ac \u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""12""}, {""\""\u00ec\u00a6\u0089\u00ec\u0084\u009d\u00ec\u00a1\u00b0\u00eb\u00a6\u00ac \u00ec\u008b\u009d\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ed\u008a\u00b8\u00eb\u00a0\u008c\u00eb\u0094\u0094\u00ed\u0095\u009c \u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00ec\u00b7\u00a8\u00ec\u008b\u009d \u00ea\u00b3\u00b5\u00ea\u00b0\u0084\u00ec\u009d\u00b4 \u00ec\u009e\u0098 \u00eb\u0090\u0098\u00ec\u0096\u00b4\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ed\u0095\u00a0\u00ec\u009d\u00b8/\u00ec\u00a0\u0081\u00eb\u00a6\u00bd\u00ec\u009d\u0084 \u00ec\u009e\u0098 \u00ec\u00b1\u0099\u00ea\u00b2\u00a8\u00ec\u00a4\u0098\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ed\u0083\u009d\u00eb\u00b0\u00b0 \u00ec\u009d\u00b4\u00ec\u009a\u00a9\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00eb\u00a6\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u00a6\u0089\u00ec\u0084\u009d\u00ec\u00bb\u00a4\u00ed\u0094\u00bc\u00ea\u00b0\u0080 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""2""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1""}]",[],{},[],{}
1417,1417,1417,1417,1417,1417,mid,4.0,형제 축산물판매장,7,,36.346584329553,127.34098687918,34190.0,대전광역시 유성구 봉명서로 47-11,,,[1],,,,,,,
1418,1418,1418,1418,1418,1418,mid,4.0,도안 유일공인중개사,7,,36.346802661522,127.34153145624,34190.0,대전광역시 유성구 봉명서로 49-1,,,[1],,,,,,,
1419,1419,1419,1419,1419,1419,mid,4.0,헤른남성미용실,7,,36.345999483887,127.34129624205,34190.0,대전광역시 유성구 도안대로 512-17,,042-822-3554,[1],4.3,['82'],[],{'매일': ['10:00 - 20:00']},{},[],{}
1420,1420,1420,1420,1420,1420,mid,4.0,에일린 옷가게,7,,36.346000692086,127.34087293703,34190.0,대전광역시 유성구 도안대로 512-11,,,[1],,,,,,,
1421,1421,1421,1421,1421,1421,mid,4.0,권홍 패밀리헤어,7,,36.345999483887,127.34129624205,34190.0,대전광역시 유성구 도안대로 512-17,,0507-1431-5151,[1],,,,"{'월': ['09:30 - 20:00'], '화': ['09:30 - 20:00'], '수': ['09:30 - 20:00'], '목': ['09:30 - 20:00'], '금': ['09:30 - 20:00'], '토': ['정보없음'], '일': ['정기휴무 (매주 일요일)']}",{},[],{}
1422,1422,1422,1422,1422,1422,mid,4.0,고봉민 김밥인 도안1호점,0,2.0,36.346003699195,127.34108237734,34190.0,대전광역시 유성구 도안대로 512-13,,042-826-9085,[1],4.32,['424'],"[{""\""\u00ec\u009d\u008c\u00ec\u008b\u009d\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""246""}, {""\""\u00ea\u00b0\u0080\u00ec\u0084\u00b1\u00eb\u00b9\u0084\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""108""}, {""\""\u00ed\u0098\u00bc\u00eb\u00b0\u00a5\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""90""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""88""}, {""\""\u00ec\u009e\u00ac\u00eb\u00a3\u008c\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""53""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""26""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u00a9\u0094\u00eb\u0089\u00b4\u00ea\u00b0\u0080 \u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""16""}, {""\""\u00ec\u0096\u0091\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""14""}, {""\""\u00eb\u00b7\u00b0\u00ea\u00b0\u0080 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""8""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""6""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""5""}, {""\""\u00ec\u009d\u00b8\u00ed\u0085\u008c\u00eb\u00a6\u00ac\u00ec\u0096\u00b4\u00ea\u00b0\u0080 \u00eb\u00a9\u008b\u00ec\u00a0\u00b8\u00ec\u009a\u0094\"""": ""4""}, {""\""\u00ed\u008a\u00b9\u00eb\u00b3\u0084\u00ed\u0095\u009c \u00eb\u0082\u00a0 \u00ea\u00b0\u0080\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00eb\u008b\u00a8\u00ec\u00b2\u00b4\u00eb\u00aa\u00a8\u00ec\u009e\u0084 \u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""3""}, {""\""\u00ed\u0099\u0094\u00ec\u009e\u00a5\u00ec\u008b\u00a4\u00ec\u009d\u00b4 \u00ea\u00b9\u00a8\u00eb\u0081\u0097\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""3""}]",[],{},[],"{'여수갓참치김밥': '변동', '제주흑돼지김밥': '변동', '강릉짬뽕순두부': '변동', '돈까스김밥': '변동'}"
1423,1423,1423,1423,1423,1423,mid,4.0,사랑약국,2,,36.345640251257,127.34086245427,34190.0,대전광역시 유성구 도안대로 512-12,,041-572-3608,[1],4.25,['21'],[],[],{},[],{}
1424,1424,1424,1424,1424,1424,mid,4.0,KB국민은행 유성도안지점 자동화코너,7,,36.346000692086,127.34087293703,34190.0,대전광역시 유성구 도안대로 512-11,,,[1],,,,,,,
1425,1425,1425,1425,1425,1425,mid,4.0,롯데리아 대전  도안신도시점,0,8.0,36.346000692086,127.34087293703,34190.0,대전광역시 유성구 도안대로 512-11,,,[1],,,,,,,
1426,1426,1426,1426,1426,1426,mid,4.0,정우마트 도안점,7,,36.345640251257,127.34086245427,34190.0,대전광역시 유성구 도안대로 512-12,,042-823-3001,[1],4.38,"['1,738']","[{""\""\u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""1685""}, {""\""\u00ec\u00b9\u009c\u00ec\u00a0\u0088\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""890""}, {""\""\u00ea\u00b3\u00bc\u00ec\u00b1\u0084\u00ea\u00b0\u0080 \u00ec\u008b\u00a0\u00ec\u0084\u00a0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""649""}, {""\""\u00ed\u0095\u00a0\u00ec\u009d\u00b8/\u00ec\u00a0\u0081\u00eb\u00a6\u00bd\u00ec\u009d\u0084 \u00ec\u009e\u0098 \u00ec\u00b1\u0099\u00ea\u00b2\u00a8\u00ec\u00a4\u0098\u00ec\u009a\u0094\"""": ""581""}, {""\""\u00ed\u0096\u0089\u00ec\u0082\u00ac \u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u008b\u00a4\u00ec\u0096\u0091\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""439""}, {""\""\u00ec\u008b\u00a0\u00ec\u0083\u0081\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u00a7\u008e\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""336""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00ec\u00b2\u00ad\u00ea\u00b2\u00b0\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""257""}, {""\""\u00eb\u00b0\u00b0\u00eb\u008b\u00ac \u00ec\u008b\u009c\u00ec\u008a\u00a4\u00ed\u0085\u009c\u00ec\u009d\u00b4 \u00ed\u008e\u00b8\u00eb\u00a6\u00ac\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""234""}, {""\""\u00ea\u00b3\u00a0\u00ea\u00b8\u00b0 \u00ec\u00a7\u0088\u00ec\u009d\u00b4 \u00ec\u00a2\u008b\u00ec\u0095\u0084\u00ec\u009a\u0094\"""": ""193""}, {""\""\u00eb\u00a7\u00a4\u00ec\u009e\u00a5\u00ec\u009d\u00b4 \u00eb\u0084\u0093\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""126""}, {""\""\u00ec\u00a3\u00bc\u00ec\u00b0\u00a8\u00ed\u0095\u0098\u00ea\u00b8\u00b0 \u00ed\u008e\u00b8\u00ed\u0095\u00b4\u00ec\u009a\u0094\"""": ""101""}, {""\""\u00ec\u00a6\u0089\u00ec\u0084\u009d\u00ec\u00a1\u00b0\u00eb\u00a6\u00ac \u00ec\u008b\u009d\u00ed\u0092\u0088\u00ec\u009d\u00b4 \u00eb\u00a7\u009b\u00ec\u009e\u0088\u00ec\u0096\u00b4\u00ec\u009a\u0094\"""": ""100""}]",{'매일': ['09:00 - 23:00']},{},[],{}
1427,1427,1427,1427,1427,1427,mid,4.0,궁죽 둔산직영점,0,1.0,36.354086764128,127.37779344657,35229.0,대전광역시 서구 둔산로31번길 52,,,[1],,,,,,,
1428,1428,1428,1428,1428,1428,mid,4.0,유성닭발,0,1.0,36.352449696367,127.37452801018,35230.0,대전광역시 서구 둔산로 4,,042-471-0166,[1],4.36,['244'],[],"{'월': ['17:00 - 02:00'], '화': ['17:00 - 02:00'], '수': ['17:00 - 02:00'], '목': ['17:00 - 02:00'], '금': ['17:00 - 03:00'], '토': ['17:00 - 03:00'], '일': ['17:00 - 02:00']}",{},[],"{'뼈닭발': '19,000원', '무뼈1': '19,000원', '불날개1': '19,000원'}"
